EPISODE,AVERAGE SCORE,MAX_SCORE
1,0.1,0.1
2,0.06,0.06
3,0.25,0.25
4,0.31,0.31
5,0.28,0.28
6,0.52,0.52
7,0.46,0.46
8,0.48,0.48
9,0.45,0.45
10,0.49,0.49
11,0.39,0.39
12,0.48,0.48
13,0.56,0.56
14,0.51,0.51
15,0.36,0.36
16,0.47,0.47
