EPISODE,AVERAGE SCORE,MAX_SCORE
1,0.06,0.57
2,0.1,0.64
3,0.11,1.19
4,0.1,0.3
5,0.11,1.47
6,0.11,0.94
7,0.11,0.54
8,0.12,0.57
9,0.12,1.33
10,0.11,0.36
11,0.12,1.26
12,0.12,0.29
13,0.12,0.85
14,0.12,0.56
15,0.12,0.71
16,0.12,0.76
17,0.12,0.84
18,0.12,0.41
19,0.12,1.0
20,0.12,0.83
21,0.12,0.3
22,0.12,0.62
